timestamp,device_id,department_id,kwh,source_type
2025-11-03 11:40:56,DEV_02,manufacturing,6.588,sensor
2025-11-03 11:40:56,DEV_03,rnd,3.252,sensor
2025-11-03 11:40:56,DEV_04,admin,2.276,sensor
2025-11-03 12:10:56,DEV_01,manufacturing,5.992,sensor
2025-11-03 12:10:56,DEV_02,manufacturing,6.498,sensor
2025-11-03 12:10:56,DEV_03,rnd,3.161,sensor
2025-11-03 12:10:56,DEV_04,admin,2.34,sensor
2025-11-03 12:40:56,DEV_01,manufacturing,5.505,sensor
2025-11-03 12:40:56,DEV_02,manufacturing,5.683,sensor
2025-11-03 12:40:56,DEV_03,rnd,3.015,sensor
2025-11-03 12:40:56,DEV_04,admin,2.315,sensor
2025-11-03 13:10:56,DEV_01,manufacturing,5.949,sensor
2025-11-03 13:10:56,DEV_02,manufacturing,5.897,sensor
2025-11-03 13:10:56,DEV_03,rnd,3.53,sensor
2025-11-03 13:10:56,DEV_04,admin,2.272,sensor
2025-11-03 13:40:56,DEV_01,manufacturing,5.824,sensor
2025-11-03 13:40:56,DEV_02,manufacturing,6.325,sensor
2025-11-03 13:40:56,DEV_03,rnd,3.415,sensor
2025-11-03 13:40:56,DEV_04,admin,2.156,sensor
2025-11-03 14:10:56,DEV_01,manufacturing,5.604,sensor
2025-11-03 14:10:56,DEV_02,manufacturing,6.449,sensor
2025-11-03 14:10:56,DEV_03,rnd,3.091,sensor
2025-11-03 14:10:56,DEV_04,admin,2.332,sensor
2025-11-03 14:40:56,DEV_01,manufacturing,6.181,sensor
2025-11-03 14:40:56,DEV_02,manufacturing,5.598,sensor
2025-11-03 14:40:56,DEV_03,rnd,3.265,sensor
2025-11-03 14:40:56,DEV_04,admin,2.413,sensor
2025-11-03 15:10:56,DEV_01,manufacturing,5.798,sensor
2025-11-03 15:10:56,DEV_02,manufacturing,5.904,sensor
2025-11-03 15:10:56,DEV_03,rnd,3.349,sensor
2025-11-03 15:10:56,DEV_04,admin,2.193,sensor
2025-11-03 15:40:56,DEV_01,manufacturing,5.732,sensor
2025-11-03 15:40:56,DEV_02,manufacturing,6.343,sensor
2025-11-03 15:40:56,DEV_03,rnd,3.428,sensor
2025-11-03 15:40:56,DEV_04,admin,2.197,sensor
2025-11-03 16:10:56,DEV_01,manufacturing,5.546,sensor
2025-11-03 16:10:56,DEV_02,manufacturing,6.563,sensor
2025-11-03 16:10:56,DEV_03,rnd,2.975,sensor
2025-11-03 16:10:56,DEV_04,admin,2.316,sensor
2025-11-03 16:40:56,DEV_01,manufacturing,5.558,sensor
2025-11-03 16:40:56,DEV_02,manufacturing,5.629,sensor
2025-11-03 16:40:56,DEV_03,rnd,3.372,sensor
2025-11-03 16:40:56,DEV_04,admin,2.15,sensor
2025-11-03 17:10:56,DEV_01,manufacturing,5.569,sensor
2025-11-03 17:10:56,DEV_02,manufacturing,5.93,sensor
2025-11-03 17:10:56,DEV_03,rnd,3.304,sensor
2025-11-03 17:10:56,DEV_04,admin,2.208,sensor
2025-11-03 17:40:56,DEV_01,manufacturing,6.027,sensor
2025-11-03 17:40:56,DEV_02,manufacturing,5.754,sensor
2025-11-03 17:40:56,DEV_03,rnd,3.072,sensor
2025-11-03 17:40:56,DEV_04,admin,2.47,sensor
2025-11-03 18:10:56,DEV_01,manufacturing,5.44,sensor
2025-11-03 18:10:56,DEV_02,manufacturing,6.477,sensor
2025-11-03 18:10:56,DEV_03,rnd,3.396,sensor
2025-11-03 18:10:56,DEV_04,admin,2.364,sensor
2025-11-03 18:40:56,DEV_01,manufacturing,5.712,sensor
2025-11-03 18:40:56,DEV_02,manufacturing,6.104,sensor
2025-11-03 18:40:56,DEV_03,rnd,3.023,sensor
2025-11-03 18:40:56,DEV_04,admin,2.408,sensor
2025-11-03 19:10:56,DEV_01,manufacturing,3.34,sensor
2025-11-03 19:10:56,DEV_02,manufacturing,3.393,sensor
2025-11-03 19:10:56,DEV_03,rnd,2.115,sensor
2025-11-03 19:10:56,DEV_04,admin,1.428,sensor
2025-11-03 19:40:56,DEV_01,manufacturing,3.495,sensor
2025-11-03 19:40:56,DEV_02,manufacturing,3.261,sensor
2025-11-03 19:40:56,DEV_03,rnd,1.929,sensor
2025-11-03 19:40:56,DEV_04,admin,1.343,sensor
2025-11-03 20:10:56,DEV_01,manufacturing,3.451,sensor
2025-11-03 20:10:56,DEV_02,manufacturing,3.875,sensor
2025-11-03 20:10:56,DEV_03,rnd,2.087,sensor
2025-11-03 20:10:56,DEV_04,admin,1.249,sensor
2025-11-03 20:40:56,DEV_01,manufacturing,3.616,sensor
2025-11-03 20:40:56,DEV_02,manufacturing,3.917,sensor
2025-11-03 20:40:56,DEV_03,rnd,2.015,sensor
2025-11-03 20:40:56,DEV_04,admin,1.477,sensor
2025-11-03 21:10:56,DEV_01,manufacturing,3.954,sensor
2025-11-03 21:10:56,DEV_02,manufacturing,3.779,sensor
2025-11-03 21:10:56,DEV_03,rnd,1.914,sensor
2025-11-03 21:10:56,DEV_04,admin,1.291,sensor
2025-11-03 21:40:56,DEV_01,manufacturing,3.754,sensor
2025-11-03 21:40:56,DEV_02,manufacturing,3.551,sensor
2025-11-03 21:40:56,DEV_03,rnd,1.939,sensor
2025-11-03 21:40:56,DEV_04,admin,1.307,sensor
2025-11-03 22:10:56,DEV_01,manufacturing,3.555,sensor
2025-11-03 22:10:56,DEV_02,manufacturing,3.844,sensor
2025-11-03 22:10:56,DEV_03,rnd,1.81,sensor
2025-11-03 22:10:56,DEV_04,admin,1.4,sensor
2025-11-03 22:40:56,DEV_01,manufacturing,3.791,sensor
2025-11-03 22:40:56,DEV_02,manufacturing,3.264,sensor
2025-11-03 22:40:56,DEV_03,rnd,1.764,sensor
2025-11-03 22:40:56,DEV_04,admin,1.34,sensor
2025-11-03 23:10:56,DEV_01,manufacturing,3.525,sensor
2025-11-03 23:10:56,DEV_02,manufacturing,3.877,sensor
2025-11-03 23:10:56,DEV_03,rnd,1.811,sensor
2025-11-03 23:10:56,DEV_04,admin,1.451,sensor
2025-11-03 23:40:56,DEV_01,manufacturing,3.522,sensor
2025-11-03 23:40:56,DEV_02,manufacturing,3.737,sensor
2025-11-03 23:40:56,DEV_03,rnd,2.088,sensor
2025-11-03 23:40:56,DEV_04,admin,1.261,sensor
2025-11-04 00:10:56,DEV_01,manufacturing,3.618,sensor
2025-11-04 00:10:56,DEV_02,manufacturing,3.512,sensor
2025-11-04 00:10:56,DEV_03,rnd,1.844,sensor
2025-11-04 00:10:56,DEV_04,admin,1.464,sensor
2025-11-04 00:40:56,DEV_01,manufacturing,3.329,sensor
2025-11-04 00:40:56,DEV_02,manufacturing,3.912,sensor
2025-11-04 00:40:56,DEV_03,rnd,1.849,sensor
2025-11-04 00:40:56,DEV_04,admin,1.473,sensor
2025-11-04 01:10:56,DEV_01,manufacturing,3.632,sensor
2025-11-04 01:10:56,DEV_02,manufacturing,3.755,sensor
2025-11-04 01:10:56,DEV_03,rnd,1.769,sensor
2025-11-04 01:10:56,DEV_04,admin,1.412,sensor
2025-11-04 01:40:56,DEV_01,manufacturing,3.245,sensor
2025-11-04 01:40:56,DEV_02,manufacturing,3.589,sensor
2025-11-04 01:40:56,DEV_03,rnd,1.869,sensor
2025-11-04 01:40:56,DEV_04,admin,1.26,sensor
2025-11-04 02:10:56,DEV_01,manufacturing,3.505,sensor
2025-11-04 02:10:56,DEV_02,manufacturing,3.421,sensor
2025-11-04 02:10:56,DEV_03,rnd,2.125,sensor
2025-11-04 02:10:56,DEV_04,admin,1.299,sensor
2025-11-04 02:40:56,DEV_01,manufacturing,3.673,sensor
2025-11-04 02:40:56,DEV_02,manufacturing,3.431,sensor
2025-11-04 02:40:56,DEV_03,rnd,2.091,sensor
2025-11-04 02:40:56,DEV_04,admin,1.33,sensor
2025-11-04 03:10:56,DEV_01,manufacturing,3.294,sensor
2025-11-04 03:10:56,DEV_02,manufacturing,3.605,sensor
2025-11-04 03:10:56,DEV_03,rnd,1.933,sensor
2025-11-04 03:10:56,DEV_04,admin,1.423,sensor
2025-11-04 03:40:56,DEV_01,manufacturing,3.378,sensor
2025-11-04 03:40:56,DEV_02,manufacturing,3.925,sensor
2025-11-04 03:40:56,DEV_03,rnd,2.098,sensor
2025-11-04 03:40:56,DEV_04,admin,1.243,sensor
2025-11-04 04:10:56,DEV_01,manufacturing,3.275,sensor
2025-11-04 04:10:56,DEV_02,manufacturing,3.547,sensor
2025-11-04 04:10:56,DEV_03,rnd,1.942,sensor
2025-11-04 04:10:56,DEV_04,admin,1.441,sensor
2025-11-04 04:40:56,DEV_01,manufacturing,3.735,sensor
2025-11-04 04:40:56,DEV_02,manufacturing,3.906,sensor
2025-11-04 04:40:56,DEV_03,rnd,1.776,sensor
2025-11-04 04:40:56,DEV_04,admin,1.373,sensor
2025-11-04 05:10:56,DEV_01,manufacturing,3.344,sensor
2025-11-04 05:10:56,DEV_02,manufacturing,3.958,sensor
2025-11-04 05:10:56,DEV_03,rnd,1.947,sensor
2025-11-04 05:10:56,DEV_04,admin,1.361,sensor
2025-11-04 05:40:56,DEV_01,manufacturing,3.728,sensor
2025-11-04 05:40:56,DEV_02,manufacturing,3.721,sensor
2025-11-04 05:40:56,DEV_03,rnd,1.841,sensor
2025-11-04 05:40:56,DEV_04,admin,1.293,sensor
2025-11-04 06:10:56,DEV_01,manufacturing,3.588,sensor
2025-11-04 06:10:56,DEV_02,manufacturing,3.531,sensor
2025-11-04 06:10:56,DEV_03,rnd,1.759,sensor
2025-11-04 06:10:56,DEV_04,admin,1.234,sensor
2025-11-04 06:40:56,DEV_01,manufacturing,3.642,sensor
2025-11-04 06:40:56,DEV_02,manufacturing,3.589,sensor
2025-11-04 06:40:56,DEV_03,rnd,1.855,sensor
2025-11-04 06:40:56,DEV_04,admin,1.479,sensor
2025-11-04 07:10:56,DEV_01,manufacturing,3.789,sensor
2025-11-04 07:10:56,DEV_02,manufacturing,3.703,sensor
2025-11-04 07:10:56,DEV_03,rnd,1.764,sensor
2025-11-04 07:10:56,DEV_04,admin,1.375,sensor
2025-11-04 07:40:56,DEV_01,manufacturing,3.602,sensor
2025-11-04 07:40:56,DEV_02,manufacturing,3.753,sensor
2025-11-04 07:40:56,DEV_03,rnd,1.839,sensor
2025-11-04 07:40:56,DEV_04,admin,1.42,sensor
2025-11-04 08:10:56,DEV_01,manufacturing,6.312,sensor
2025-11-04 08:10:56,DEV_02,manufacturing,5.63,sensor
2025-11-04 08:10:56,DEV_03,rnd,3.465,sensor
2025-11-04 08:10:56,DEV_04,admin,2.195,sensor
2025-11-04 08:40:56,DEV_01,manufacturing,6.346,sensor
2025-11-04 08:40:56,DEV_02,manufacturing,6.023,sensor
2025-11-04 08:40:56,DEV_03,rnd,3.459,sensor
2025-11-04 08:40:56,DEV_04,admin,2.165,sensor
2025-11-04 09:10:56,DEV_01,manufacturing,5.762,sensor
2025-11-04 09:10:56,DEV_02,manufacturing,6.294,sensor
2025-11-04 09:10:56,DEV_03,rnd,3.217,sensor
2025-11-04 09:10:56,DEV_04,admin,2.236,sensor
2025-11-04 09:40:56,DEV_01,manufacturing,6.214,sensor
2025-11-04 09:40:56,DEV_02,manufacturing,5.677,sensor
2025-11-04 09:40:56,DEV_03,rnd,3.303,sensor
2025-11-04 09:40:56,DEV_04,admin,2.304,sensor
2025-11-04 10:10:56,DEV_01,manufacturing,5.611,sensor
2025-11-04 10:10:56,DEV_02,manufacturing,6.013,sensor
2025-11-04 10:10:56,DEV_03,rnd,3.092,sensor
2025-11-04 10:10:56,DEV_04,admin,2.433,sensor
2025-11-04 10:40:56,DEV_01,manufacturing,6.386,sensor
2025-11-04 10:40:56,DEV_02,manufacturing,6.067,sensor
2025-11-04 10:40:56,DEV_03,rnd,3.217,sensor
2025-11-04 10:40:56,DEV_04,admin,2.385,sensor
2025-11-04 11:10:56,DEV_01,manufacturing,6.574,sensor
2025-11-04 11:10:56,DEV_02,manufacturing,6.033,sensor
2025-11-04 11:10:56,DEV_03,rnd,3.336,sensor
2025-11-04 11:10:56,DEV_04,admin,2.035,sensor
2025-11-04 11:40:56,DEV_01,manufacturing,6.146,sensor
2025-11-04 11:40:56,DEV_02,manufacturing,5.896,sensor
2025-11-04 11:40:56,DEV_03,rnd,3.201,sensor
2025-11-04 11:40:56,DEV_04,admin,2.468,sensor
2025-11-04 12:10:56,DEV_01,manufacturing,6.391,sensor
2025-11-04 12:10:56,DEV_02,manufacturing,5.903,sensor
2025-11-04 12:10:56,DEV_03,rnd,3.51,sensor
2025-11-04 12:10:56,DEV_04,admin,2.307,sensor
2025-11-04 12:40:56,DEV_01,manufacturing,5.565,sensor
2025-11-04 12:40:56,DEV_02,manufacturing,5.731,sensor
2025-11-04 12:40:56,DEV_03,rnd,3.046,sensor
2025-11-04 12:40:56,DEV_04,admin,2.137,sensor
2025-11-04 13:10:56,DEV_01,manufacturing,6.339,sensor
2025-11-04 13:10:56,DEV_02,manufacturing,5.506,sensor
2025-11-04 13:10:56,DEV_03,rnd,3.334,sensor
2025-11-04 13:10:56,DEV_04,admin,2.16,sensor
2025-11-04 13:40:56,DEV_01,manufacturing,6.51,sensor
2025-11-04 13:40:56,DEV_02,manufacturing,5.637,sensor
2025-11-04 13:40:56,DEV_03,rnd,3.496,sensor
2025-11-04 13:40:56,DEV_04,admin,2.209,sensor
2025-11-04 14:10:56,DEV_01,manufacturing,5.49,sensor
2025-11-04 14:10:56,DEV_02,manufacturing,6.488,sensor
2025-11-04 14:10:56,DEV_03,rnd,3.1,sensor
2025-11-04 14:10:56,DEV_04,admin,2.192,sensor
2025-11-04 14:40:56,DEV_01,manufacturing,6.384,sensor
2025-11-04 14:40:56,DEV_02,manufacturing,5.633,sensor
2025-11-04 14:40:56,DEV_03,rnd,3.147,sensor
2025-11-04 14:40:56,DEV_04,admin,2.055,sensor
2025-11-04 15:10:56,DEV_01,manufacturing,6.399,sensor
2025-11-04 15:10:56,DEV_02,manufacturing,6.324,sensor
2025-11-04 15:10:56,DEV_03,rnd,3.555,sensor
2025-11-04 15:10:56,DEV_04,admin,2.35,sensor
2025-11-04 15:40:56,DEV_01,manufacturing,5.655,sensor
2025-11-04 15:40:56,DEV_02,manufacturing,18.432,sensor
2025-11-04 15:40:56,DEV_03,rnd,3.532,sensor
2025-11-04 15:40:56,DEV_04,admin,2.257,sensor
2025-11-04 16:10:56,DEV_01,manufacturing,5.457,sensor
2025-11-04 16:10:56,DEV_02,manufacturing,6.233,sensor
2025-11-04 16:10:56,DEV_03,rnd,3.426,sensor
2025-11-04 16:10:56,DEV_04,admin,2.226,sensor
2025-11-04 16:40:56,DEV_01,manufacturing,5.725,sensor
2025-11-04 16:40:56,DEV_02,manufacturing,5.969,sensor
2025-11-04 16:40:56,DEV_03,rnd,3.313,sensor
2025-11-04 16:40:56,DEV_04,admin,2.395,sensor
2025-11-04 17:10:56,DEV_01,manufacturing,6.397,sensor
2025-11-04 17:10:56,DEV_02,manufacturing,5.689,sensor
2025-11-04 17:10:56,DEV_03,rnd,3.258,sensor
2025-11-04 17:10:56,DEV_04,admin,2.142,sensor
2025-11-04 17:40:56,DEV_01,manufacturing,5.416,sensor
2025-11-04 17:40:56,DEV_02,manufacturing,6.233,sensor
2025-11-04 17:40:56,DEV_03,rnd,3.029,sensor
2025-11-04 17:40:56,DEV_04,admin,2.089,sensor
2025-11-04 18:10:56,DEV_01,manufacturing,6.415,sensor
2025-11-04 18:10:56,DEV_02,manufacturing,6.592,sensor
2025-11-04 18:10:56,DEV_03,rnd,3.15,sensor
2025-11-04 18:10:56,DEV_04,admin,2.239,sensor
2025-11-04 18:40:56,DEV_01,manufacturing,6.324,sensor
2025-11-04 18:40:56,DEV_02,manufacturing,6.6,sensor
2025-11-04 18:40:56,DEV_03,rnd,3.292,sensor
2025-11-04 18:40:56,DEV_04,admin,2.43,sensor
2025-11-04 19:10:56,DEV_01,manufacturing,3.819,sensor
2025-11-04 19:10:56,DEV_02,manufacturing,3.321,sensor
2025-11-04 19:10:56,DEV_03,rnd,1.975,sensor
2025-11-04 19:10:56,DEV_04,admin,1.329,sensor
2025-11-04 19:40:56,DEV_01,manufacturing,3.584,sensor
2025-11-04 19:40:56,DEV_02,manufacturing,3.518,sensor
2025-11-04 19:40:56,DEV_03,rnd,1.899,sensor
2025-11-04 19:40:56,DEV_04,admin,1.222,sensor
2025-11-04 20:10:56,DEV_01,manufacturing,3.848,sensor
2025-11-04 20:10:56,DEV_02,manufacturing,3.743,sensor
2025-11-04 20:10:56,DEV_03,rnd,1.883,sensor
2025-11-04 20:10:56,DEV_04,admin,1.294,sensor
2025-11-04 20:40:56,DEV_01,manufacturing,3.871,sensor
2025-11-04 20:40:56,DEV_02,manufacturing,3.612,sensor
2025-11-04 20:40:56,DEV_03,rnd,2.1,sensor
2025-11-04 20:40:56,DEV_04,admin,1.231,sensor
2025-11-04 21:10:56,DEV_01,manufacturing,3.301,sensor
2025-11-04 21:10:56,DEV_02,manufacturing,3.341,sensor
2025-11-04 21:10:56,DEV_03,rnd,1.86,sensor
2025-11-04 21:10:56,DEV_04,admin,1.277,sensor
2025-11-04 21:40:56,DEV_01,manufacturing,3.9,sensor
2025-11-04 21:40:56,DEV_02,manufacturing,3.609,sensor
2025-11-04 21:40:56,DEV_03,rnd,1.937,sensor
2025-11-04 21:40:56,DEV_04,admin,1.345,sensor
2025-11-04 22:10:56,DEV_01,manufacturing,3.661,sensor
2025-11-04 22:10:56,DEV_02,manufacturing,3.631,sensor
2025-11-04 22:10:56,DEV_03,rnd,1.907,sensor
2025-11-04 22:10:56,DEV_04,admin,1.274,sensor
2025-11-04 22:40:56,DEV_01,manufacturing,3.473,sensor
2025-11-04 22:40:56,DEV_02,manufacturing,3.558,sensor
2025-11-04 22:40:56,DEV_03,rnd,1.799,sensor
2025-11-04 22:40:56,DEV_04,admin,1.382,sensor
2025-11-04 23:10:56,DEV_01,manufacturing,3.422,sensor
2025-11-04 23:10:56,DEV_02,manufacturing,3.63,sensor
2025-11-04 23:10:56,DEV_03,rnd,2.081,sensor
2025-11-04 23:10:56,DEV_04,admin,1.296,sensor
2025-11-04 23:40:56,DEV_01,manufacturing,3.773,sensor
2025-11-04 23:40:56,DEV_02,manufacturing,3.762,sensor
2025-11-04 23:40:56,DEV_03,rnd,1.832,sensor
2025-11-04 23:40:56,DEV_04,admin,1.361,sensor
2025-11-05 00:10:56,DEV_01,manufacturing,3.95,sensor
2025-11-05 00:10:56,DEV_02,manufacturing,3.522,sensor
2025-11-05 00:10:56,DEV_03,rnd,1.966,sensor
2025-11-05 00:10:56,DEV_04,admin,1.351,sensor
2025-11-05 00:40:56,DEV_01,manufacturing,3.623,sensor
2025-11-05 00:40:56,DEV_02,manufacturing,3.553,sensor
2025-11-05 00:40:56,DEV_03,rnd,1.802,sensor
2025-11-05 00:40:56,DEV_04,admin,1.329,sensor
2025-11-05 01:10:56,DEV_01,manufacturing,3.467,sensor
2025-11-05 01:10:56,DEV_02,manufacturing,3.398,sensor
2025-11-05 01:10:56,DEV_03,rnd,1.979,sensor
2025-11-05 01:10:56,DEV_04,admin,1.438,sensor
2025-11-05 01:40:56,DEV_01,manufacturing,3.671,sensor
2025-11-05 01:40:56,DEV_02,manufacturing,3.548,sensor
2025-11-05 01:40:56,DEV_03,rnd,1.887,sensor
2025-11-05 01:40:56,DEV_04,admin,1.25,sensor
2025-11-05 02:10:56,DEV_01,manufacturing,3.286,sensor
2025-11-05 02:10:56,DEV_02,manufacturing,3.815,sensor
2025-11-05 02:10:56,DEV_03,rnd,1.805,sensor
2025-11-05 02:10:56,DEV_04,admin,1.272,sensor
2025-11-05 02:40:56,DEV_01,manufacturing,3.879,sensor
2025-11-05 02:40:56,DEV_02,manufacturing,3.776,sensor
2025-11-05 02:40:56,DEV_03,rnd,2.05,sensor
2025-11-05 02:40:56,DEV_04,admin,1.245,sensor
2025-11-05 03:10:56,DEV_01,manufacturing,3.638,sensor
2025-11-05 03:10:56,DEV_02,manufacturing,3.79,sensor
2025-11-05 03:10:56,DEV_03,rnd,1.863,sensor
2025-11-05 03:10:56,DEV_04,admin,1.355,sensor
2025-11-05 03:40:56,DEV_01,manufacturing,3.827,sensor
2025-11-05 03:40:56,DEV_02,manufacturing,3.433,sensor
2025-11-05 03:40:56,DEV_03,rnd,2.044,sensor
2025-11-05 03:40:56,DEV_04,admin,1.227,sensor
2025-11-05 04:10:56,DEV_01,manufacturing,3.381,sensor
2025-11-05 04:10:56,DEV_02,manufacturing,3.658,sensor
2025-11-05 04:10:56,DEV_03,rnd,2.139,sensor
2025-11-05 04:10:56,DEV_04,admin,1.312,sensor
2025-11-05 04:40:56,DEV_01,manufacturing,3.782,sensor
2025-11-05 04:40:56,DEV_02,manufacturing,3.429,sensor
2025-11-05 04:40:56,DEV_03,rnd,1.767,sensor
2025-11-05 04:40:56,DEV_04,admin,1.356,sensor
2025-11-05 05:10:56,DEV_01,manufacturing,3.619,sensor
2025-11-05 05:10:56,DEV_02,manufacturing,3.928,sensor
2025-11-05 05:10:56,DEV_03,rnd,2.071,sensor
2025-11-05 05:10:56,DEV_04,admin,1.419,sensor
2025-11-05 05:40:56,DEV_01,manufacturing,3.745,sensor
2025-11-05 05:40:56,DEV_02,manufacturing,3.896,sensor
2025-11-05 05:40:56,DEV_03,rnd,2.035,sensor
2025-11-05 05:40:56,DEV_04,admin,1.259,sensor
2025-11-05 06:10:56,DEV_01,manufacturing,3.727,sensor
2025-11-05 06:10:56,DEV_02,manufacturing,3.545,sensor
2025-11-05 06:10:56,DEV_03,rnd,2.047,sensor
2025-11-05 06:10:56,DEV_04,admin,1.312,sensor
2025-11-05 06:40:56,DEV_01,manufacturing,3.301,sensor
2025-11-05 06:40:56,DEV_02,manufacturing,3.88,sensor
2025-11-05 06:40:56,DEV_03,rnd,1.917,sensor
2025-11-05 06:40:56,DEV_04,admin,1.326,sensor
2025-11-05 07:10:56,DEV_01,manufacturing,3.572,sensor
2025-11-05 07:10:56,DEV_02,manufacturing,3.492,sensor
2025-11-05 07:10:56,DEV_03,rnd,2.057,sensor
2025-11-05 07:10:56,DEV_04,admin,1.356,sensor
2025-11-05 07:40:56,DEV_01,manufacturing,3.425,sensor
2025-11-05 07:40:56,DEV_02,manufacturing,3.448,sensor
2025-11-05 07:40:56,DEV_03,rnd,2.117,sensor
2025-11-05 07:40:56,DEV_04,admin,1.322,sensor
2025-11-05 08:10:56,DEV_01,manufacturing,5.711,sensor
2025-11-05 08:10:56,DEV_02,manufacturing,5.659,sensor
2025-11-05 08:10:56,DEV_03,rnd,3.044,sensor
2025-11-05 08:10:56,DEV_04,admin,2.444,sensor
2025-11-05 08:40:56,DEV_01,manufacturing,6.105,sensor
2025-11-05 08:40:56,DEV_02,manufacturing,6.345,sensor
2025-11-05 08:40:56,DEV_03,rnd,3.442,sensor
2025-11-05 08:40:56,DEV_04,admin,2.3,sensor
2025-11-05 09:10:56,DEV_01,manufacturing,6.517,sensor
2025-11-05 09:10:56,DEV_02,manufacturing,6.53,sensor
2025-11-05 09:10:56,DEV_03,rnd,3.004,sensor
2025-11-05 09:10:56,DEV_04,admin,2.267,sensor
2025-11-05 09:40:56,DEV_01,manufacturing,5.851,sensor
2025-11-05 09:40:56,DEV_02,manufacturing,5.655,sensor
2025-11-05 09:40:56,DEV_03,rnd,3.128,sensor
2025-11-05 09:40:56,DEV_04,admin,2.125,sensor
2025-11-05 10:10:56,DEV_01,manufacturing,5.603,sensor
2025-11-05 10:10:56,DEV_02,manufacturing,5.418,sensor
2025-11-05 10:10:56,DEV_03,rnd,3.141,sensor
2025-11-05 10:10:56,DEV_04,admin,2.34,sensor
2025-11-05 10:40:56,DEV_01,manufacturing,6.6,sensor
2025-11-05 10:40:56,DEV_02,manufacturing,6.114,sensor
2025-11-05 10:40:56,DEV_03,rnd,3.33,sensor
2025-11-05 10:40:56,DEV_04,admin,2.028,sensor
2025-11-05 11:10:56,DEV_01,manufacturing,5.835,sensor
2025-11-05 11:10:56,DEV_02,manufacturing,5.776,sensor
2025-11-05 11:10:56,DEV_03,rnd,3.25,sensor
2025-11-05 11:10:56,DEV_04,admin,2.036,sensor
2025-11-05 11:40:56,DEV_01,manufacturing,6.133,sensor
2025-11-05 11:40:56,DEV_02,manufacturing,5.676,sensor
2025-11-05 11:40:56,DEV_03,rnd,3.541,sensor
2025-11-05 11:40:56,DEV_04,admin,2.037,sensor
2025-11-05 12:10:56,DEV_01,manufacturing,6.267,sensor
2025-11-05 12:10:56,DEV_02,manufacturing,5.778,sensor
2025-11-05 12:10:56,DEV_03,rnd,3.344,sensor
2025-11-05 12:10:56,DEV_04,admin,2.165,sensor
2025-11-05 12:40:56,DEV_01,manufacturing,5.428,sensor
2025-11-05 12:40:56,DEV_02,manufacturing,5.778,sensor
2025-11-05 12:40:56,DEV_03,rnd,3.459,sensor
2025-11-05 12:40:56,DEV_04,admin,2.462,sensor
2025-11-05 13:10:56,DEV_01,manufacturing,5.956,sensor
2025-11-05 13:10:56,DEV_02,manufacturing,5.685,sensor
2025-11-05 13:10:56,DEV_03,rnd,3.232,sensor
2025-11-05 13:10:56,DEV_04,admin,2.415,sensor
2025-11-05 13:40:56,DEV_01,manufacturing,6.322,sensor
2025-11-05 13:40:56,DEV_02,manufacturing,5.828,sensor
2025-11-05 13:40:56,DEV_03,rnd,3.392,sensor
2025-11-05 13:40:56,DEV_04,admin,2.445,sensor
2025-11-05 14:10:56,DEV_01,manufacturing,5.871,sensor
2025-11-05 14:10:56,DEV_02,manufacturing,5.611,sensor
2025-11-05 14:10:56,DEV_03,rnd,2.943,sensor
2025-11-05 14:10:56,DEV_04,admin,2.359,sensor
2025-11-05 14:40:56,DEV_01,manufacturing,5.645,sensor
2025-11-05 14:40:56,DEV_02,manufacturing,6.069,sensor
2025-11-05 14:40:56,DEV_03,rnd,3.157,sensor
2025-11-05 14:40:56,DEV_04,admin,2.085,sensor
2025-11-05 15:10:56,DEV_01,manufacturing,6.043,sensor
2025-11-05 15:10:56,DEV_02,manufacturing,5.718,sensor
2025-11-05 15:10:56,DEV_03,rnd,2.996,sensor
2025-11-05 15:10:56,DEV_04,admin,2.394,sensor
2025-11-05 15:40:56,DEV_01,manufacturing,5.597,sensor
2025-11-05 15:40:56,DEV_02,manufacturing,6.379,sensor
2025-11-05 15:40:56,DEV_03,rnd,3.393,sensor
2025-11-05 15:40:56,DEV_04,admin,2.415,sensor
2025-11-05 16:10:56,DEV_01,manufacturing,6.026,sensor
2025-11-05 16:10:56,DEV_02,manufacturing,5.621,sensor
2025-11-05 16:10:56,DEV_03,rnd,3.519,sensor
2025-11-05 16:10:56,DEV_04,admin,2.026,sensor
2025-11-05 16:40:56,DEV_01,manufacturing,6.085,sensor
2025-11-05 16:40:56,DEV_02,manufacturing,6.404,sensor
2025-11-05 16:40:56,DEV_03,rnd,3.102,sensor
2025-11-05 16:40:56,DEV_04,admin,2.356,sensor
2025-11-05 17:10:56,DEV_01,manufacturing,5.967,sensor
2025-11-05 17:10:56,DEV_02,manufacturing,5.815,sensor
2025-11-05 17:10:56,DEV_03,rnd,2.971,sensor
2025-11-05 17:10:56,DEV_04,admin,2.439,sensor
2025-11-05 17:40:56,DEV_01,manufacturing,5.697,sensor
2025-11-05 17:40:56,DEV_02,manufacturing,5.93,sensor
2025-11-05 17:40:56,DEV_03,rnd,3.502,sensor
2025-11-05 17:40:56,DEV_04,admin,2.042,sensor
2025-11-05 18:10:56,DEV_01,manufacturing,5.457,sensor
2025-11-05 18:10:56,DEV_02,manufacturing,6.135,sensor
2025-11-05 18:10:56,DEV_03,rnd,3.405,sensor
2025-11-05 18:10:56,DEV_04,admin,2.254,sensor
2025-11-05 18:40:56,DEV_01,manufacturing,5.516,sensor
